,created_in_file,last_appeared_in_file,created_in_line,last_appeared_in_line,created_in_commit,deleted_in_commit,created_at_date,deleted_at_date,content,deleted_in_lines,created_in_lines,updated_in_commits
76,src/experimental/org/apache/commons/math/linear/RecursiveLayoutRealMatrix.java,src/experimental/org/apache/commons/math/linear/RecursiveLayoutRealMatrix.java,499,497,e01294b1587ed698bea02e9e2b90cda36d0bf28b,b24f72809bfdc17ac7e9dd4114208f36b319ea80,2009-02-13 14:38:48+00:00,2010-03-27 20:00:19+00:00,// TODO get rid of this test,,,
77,src/java/org/apache/commons/math/analysis/UnivariateRealSolverImpl.java,src/java/org/apache/commons/math/analysis/UnivariateRealSolverImpl.java,138,138,2b5b0e7a14f405f69378527bab5af9e8ddbdb111,e389289e779612c5930d7c292bbbc94027695ae5,2003-07-05 18:05:31+00:00,2003-11-01 16:09:22+00:00,// TODO: could this be an IllegalStateException instead?,,,
78,src/java/org/apache/commons/math/analysis/UnivariateRealSolverImpl.java,src/java/org/apache/commons/math/analysis/UnivariateRealSolverImpl.java,153,153,2b5b0e7a14f405f69378527bab5af9e8ddbdb111,e389289e779612c5930d7c292bbbc94027695ae5,2003-07-05 18:05:31+00:00,2003-11-01 16:09:22+00:00,// TODO: could this be an IllegalStateException instead?,,,
79,src/java/org/apache/commons/math/analysis/UnivariateRealSolverImpl.java,src/java/org/apache/commons/math/analysis/UnivariateRealSolverImpl.java,138,102,b3a6a6b3b5b269cf6ccab91588c320d925dac9ae,c952896cfab537f33102787e27acd878e9138f29,2003-11-14 22:25:28+00:00,2004-04-23 18:20:12+00:00,// TODO: could this be an IllegalStateException instead?,,,
80,src/java/org/apache/commons/math/analysis/UnivariateRealSolverImpl.java,src/java/org/apache/commons/math/analysis/UnivariateRealSolverImpl.java,153,117,b3a6a6b3b5b269cf6ccab91588c320d925dac9ae,c952896cfab537f33102787e27acd878e9138f29,2003-11-14 22:25:28+00:00,2004-04-23 18:20:12+00:00,// TODO: could this be an IllegalStateException instead?,,,
81,src/java/org/apache/commons/math/distribution/ExponentialDistributionImpl.java,src/main/java/org/apache/commons/math/distribution/ExponentialDistributionImpl.java,156,187,c9f353cee21a636b8d32ab35319105b061cefcaf,32354a1039ceccd4a6a71baea3329b27dff7a124,2004-06-06 16:38:05+00:00,2011-11-26 06:17:49+00:00,// TODO: try to improve on this estimate,,,
82,src/java/org/apache/commons/math/distribution/ExponentialDistributionImpl.java,src/main/java/org/apache/commons/math/distribution/ExponentialDistributionImpl.java,173,188,d9df34360f3e95f1b5bdda9095888dab7f45d982,32354a1039ceccd4a6a71baea3329b27dff7a124,2008-12-02 02:21:22+00:00,2011-11-26 06:17:49+00:00,// TODO: what should really happen here is not derive from AbstractContinuousDistribution,,,
83,src/java/org/apache/commons/math/distribution/ExponentialDistributionImpl.java,src/main/java/org/apache/commons/math/distribution/ExponentialDistributionImpl.java,174,189,d9df34360f3e95f1b5bdda9095888dab7f45d982,32354a1039ceccd4a6a71baea3329b27dff7a124,2008-12-02 02:21:22+00:00,2011-11-26 06:17:49+00:00,// TODO: because the inverse cumulative distribution is simple.,,,
84,src/java/org/apache/commons/math/distribution/GammaDistributionImpl.java,src/java/org/apache/commons/math/distribution/GammaDistributionImpl.java,162,158,2dec2474f9f5b39e6e0ffca795f52b9b1b88fdf3,5971a93e3f86973f53e3e14c2d32eef4ba367e96,2003-06-05 14:03:53+00:00,2003-09-17 19:29:32+00:00,// TODO: try to improve on this estimate,,,
85,src/java/org/apache/commons/math/distribution/GammaDistributionImpl.java,src/java/org/apache/commons/math/distribution/GammaDistributionImpl.java,178,174,2dec2474f9f5b39e6e0ffca795f52b9b1b88fdf3,5971a93e3f86973f53e3e14c2d32eef4ba367e96,2003-06-05 14:03:53+00:00,2003-09-17 19:29:32+00:00,// TODO: try to improve on this estimate,,,
86,src/java/org/apache/commons/math/distribution/GammaDistributionImpl.java,src/java/org/apache/commons/math/distribution/GammaDistributionImpl.java,204,200,2dec2474f9f5b39e6e0ffca795f52b9b1b88fdf3,5971a93e3f86973f53e3e14c2d32eef4ba367e96,2003-06-05 14:03:53+00:00,2003-09-17 19:29:32+00:00,// TODO: try to improve on this estimate,,,
87,src/java/org/apache/commons/math/distribution/GammaDistributionImpl.java,src/main/java/org/apache/commons/math/distribution/GammaDistributionImpl.java,127,159,f4e161390d29af66312d597dcc10dde5b6148542,32354a1039ceccd4a6a71baea3329b27dff7a124,2004-05-19 14:16:32+00:00,2011-11-26 06:17:49+00:00,// TODO: try to improve on this estimate,,,
88,src/java/org/apache/commons/math/distribution/GammaDistributionImpl.java,src/main/java/org/apache/commons/math/distribution/GammaDistributionImpl.java,141,173,f4e161390d29af66312d597dcc10dde5b6148542,32354a1039ceccd4a6a71baea3329b27dff7a124,2004-05-19 14:16:32+00:00,2011-11-26 06:17:49+00:00,// TODO: try to improve on this estimate,,,
89,src/java/org/apache/commons/math/distribution/GammaDistributionImpl.java,src/main/java/org/apache/commons/math/distribution/GammaDistributionImpl.java,167,200,f4e161390d29af66312d597dcc10dde5b6148542,32354a1039ceccd4a6a71baea3329b27dff7a124,2004-05-19 14:16:32+00:00,2011-11-26 06:17:49+00:00,// TODO: try to improve on this estimate,,,
90,src/java/org/apache/commons/math/distribution/NormalDistributionImpl.java,src/java/org/apache/commons/math/distribution/NormalDistributionImpl.java,171,140,fcde02ecceda552dbcbac16571678f7106150b46,c415dd79aeccea246fe39881cda0b1404d5c33c0,2004-01-26 03:04:31+00:00,2004-04-27 16:42:34+00:00,"//TODO is this ok?
//TODO is this ok?",[171],[171],['70106770ea61a5fe845653a0b793f4934cc00144']
91,src/main/java/org/apache/commons/math/distribution/PoissonDistributionImpl.java,src/main/java/org/apache/commons/math/distribution/PoissonDistributionImpl.java,111,111,19f633c6ae2b3cf342d37e1c95e975d0ad4c4cdd,2741a781e98a46217b800c4cd3e7abd64f04cec4,2009-10-28 19:59:21+00:00,2009-10-28 21:53:35+00:00,/ Math.sqrt(2.0 * Math.PI * x); // TODO make MathUtils.PI,,,
92,src/java/org/apache/commons/math/linear/decomposition/CholeskyDecompositionImpl.java,src/java/org/apache/commons/math/linear/decomposition/CholeskyDecompositionImpl.java,43,43,5d33262944512396c5316fe75703e2c10090cc5e,d51278d0fa0d22adb5540a912f85e2df9624eeea,2009-05-22 12:58:26+00:00,2009-05-25 21:46:38+00:00,// TODO: Add Serializable documentation,,,
93,src/java/org/apache/commons/math/linear/decomposition/CholeskyDecompositionImpl.java,src/java/org/apache/commons/math/linear/decomposition/CholeskyDecompositionImpl.java,44,44,5d33262944512396c5316fe75703e2c10090cc5e,d51278d0fa0d22adb5540a912f85e2df9624eeea,2009-05-22 12:58:26+00:00,2009-05-25 21:46:38+00:00,// TODO: Check Serializable implementation,,,
94,src/java/org/apache/commons/math/linear/decomposition/CholeskyDecompositionImpl.java,src/java/org/apache/commons/math/linear/decomposition/CholeskyDecompositionImpl.java,202,202,3fa90e0aa9513b73ae11cc1980bf0199131c59bc,d51278d0fa0d22adb5540a912f85e2df9624eeea,2009-05-23 11:48:41+00:00,2009-05-25 21:46:38+00:00,// TODO: Add Serializable documentation,,,
95,src/java/org/apache/commons/math/linear/decomposition/CholeskyDecompositionImpl.java,src/java/org/apache/commons/math/linear/decomposition/CholeskyDecompositionImpl.java,203,203,3fa90e0aa9513b73ae11cc1980bf0199131c59bc,d51278d0fa0d22adb5540a912f85e2df9624eeea,2009-05-23 11:48:41+00:00,2009-05-25 21:46:38+00:00,// TODO: Check Serializable implementation,,,
96,src/java/org/apache/commons/math/linear/decomposition/EigenDecompositionImpl.java,src/java/org/apache/commons/math/linear/decomposition/EigenDecompositionImpl.java,370,370,3fa90e0aa9513b73ae11cc1980bf0199131c59bc,d51278d0fa0d22adb5540a912f85e2df9624eeea,2009-05-23 11:48:41+00:00,2009-05-25 21:46:38+00:00,// TODO: Add Serializable documentation,,,
97,src/java/org/apache/commons/math/linear/decomposition/EigenDecompositionImpl.java,src/java/org/apache/commons/math/linear/decomposition/EigenDecompositionImpl.java,371,371,3fa90e0aa9513b73ae11cc1980bf0199131c59bc,d51278d0fa0d22adb5540a912f85e2df9624eeea,2009-05-23 11:48:41+00:00,2009-05-25 21:46:38+00:00,// TODO: Check Serializable implementation,,,
98,src/java/org/apache/commons/math/linear/decomposition/LUDecompositionImpl.java,src/java/org/apache/commons/math/linear/decomposition/LUDecompositionImpl.java,242,242,3fa90e0aa9513b73ae11cc1980bf0199131c59bc,d51278d0fa0d22adb5540a912f85e2df9624eeea,2009-05-23 11:48:41+00:00,2009-05-25 21:46:38+00:00,// TODO: Add Serializable documentation,,,
99,src/java/org/apache/commons/math/linear/decomposition/LUDecompositionImpl.java,src/java/org/apache/commons/math/linear/decomposition/LUDecompositionImpl.java,243,243,3fa90e0aa9513b73ae11cc1980bf0199131c59bc,d51278d0fa0d22adb5540a912f85e2df9624eeea,2009-05-23 11:48:41+00:00,2009-05-25 21:46:38+00:00,// TODO: Check Serializable implementation,,,
100,src/java/org/apache/commons/math/linear/decomposition/QRDecompositionImpl.java,src/java/org/apache/commons/math/linear/decomposition/QRDecompositionImpl.java,261,261,3fa90e0aa9513b73ae11cc1980bf0199131c59bc,d51278d0fa0d22adb5540a912f85e2df9624eeea,2009-05-23 11:48:41+00:00,2009-05-25 21:46:38+00:00,// TODO: Add Serializable documentation,,,
101,src/java/org/apache/commons/math/linear/decomposition/QRDecompositionImpl.java,src/java/org/apache/commons/math/linear/decomposition/QRDecompositionImpl.java,262,262,3fa90e0aa9513b73ae11cc1980bf0199131c59bc,d51278d0fa0d22adb5540a912f85e2df9624eeea,2009-05-23 11:48:41+00:00,2009-05-25 21:46:38+00:00,// TODO: Check Serializable implementation,,,
102,src/java/org/apache/commons/math/RealMatrixImpl.java,src/java/org/apache/commons/math/linear/RealMatrixImpl.java,214,213,765db662a581ffa5b5b093022bb69d2638d02aa3,e389289e779612c5930d7c292bbbc94027695ae5,2003-06-15 17:01:39+00:00,2003-11-01 16:09:22+00:00,// FIXME: need to add singular value decomposition or drop this,,,
103,src/java/org/apache/commons/math/linear/RealMatrixImpl.java,src/java/org/apache/commons/math/linear/RealMatrixImpl.java,213,175,b3a6a6b3b5b269cf6ccab91588c320d925dac9ae,4aaa9403bd5056b68afdfdcd7120df102eab9c8a,2003-11-14 22:25:28+00:00,2004-06-05 22:28:10+00:00,"// FIXME: need to add singular value decomposition or drop this
// @TODO need to add singular value decomposition or drop this",[213],[212],['204063d31752fc234a0e58121b03743bff3c7543']
104,src/java/org/apache/commons/math/linear/RealMatrixImpl.java,src/java/org/apache/commons/math/linear/RealMatrixImpl.java,470,434,204063d31752fc234a0e58121b03743bff3c7543,70b35ebdcc7f30d72e0ce38c31b6b58b96a9250f,2004-01-28 20:15:03+00:00,2004-04-03 22:18:04+00:00,"// @TODO A bad way to check for a singular matrix, is this the only way - kick off an LU decompose?",,,
105,src/java/org/apache/commons/math/linear/RealMatrixImpl.java,src/java/org/apache/commons/math/linear/RealMatrixImpl.java,656,622,204063d31752fc234a0e58121b03743bff3c7543,3a35f193cc24f8eac1c26016109a9542df822679,2004-01-28 20:15:03+00:00,2004-04-08 07:01:17+00:00,// @TODO Bad method name - get rid of leading capitals,,,
106,src/java/org/apache/commons/math/linear/decomposition/SingularValueDecompositionImpl.java,src/java/org/apache/commons/math/linear/decomposition/SingularValueDecompositionImpl.java,303,303,3fa90e0aa9513b73ae11cc1980bf0199131c59bc,d51278d0fa0d22adb5540a912f85e2df9624eeea,2009-05-23 11:48:41+00:00,2009-05-25 21:46:38+00:00,// TODO: Add Serializable documentation,,,
107,src/java/org/apache/commons/math/linear/decomposition/SingularValueDecompositionImpl.java,src/java/org/apache/commons/math/linear/decomposition/SingularValueDecompositionImpl.java,304,304,3fa90e0aa9513b73ae11cc1980bf0199131c59bc,d51278d0fa0d22adb5540a912f85e2df9624eeea,2009-05-23 11:48:41+00:00,2009-05-25 21:46:38+00:00,// TODO: Check Serializable implementation,,,
108,src/java/org/apache/commons/math/optimization/SimpleVectorialPointChecker.java,src/java/org/apache/commons/math/optimization/SimpleVectorialPointChecker.java,37,37,b41ff57526cadeb5ab8407dd962d61a615181b42,6135415f3184a4983f80141ccbb0907e0224bbb6,2009-05-23 11:26:56+00:00,2009-07-20 19:34:06+00:00,// TODO: Add Serializable documentation,,,
109,src/java/org/apache/commons/math/optimization/SimpleVectorialPointChecker.java,src/java/org/apache/commons/math/optimization/SimpleVectorialPointChecker.java,38,38,b41ff57526cadeb5ab8407dd962d61a615181b42,6135415f3184a4983f80141ccbb0907e0224bbb6,2009-05-23 11:26:56+00:00,2009-07-20 19:34:06+00:00,// TODO: Check Serializable implementation,,,
110,src/java/org/apache/commons/math/optimization/direct/DirectSearchOptimizer.java,src/java/org/apache/commons/math/optimization/direct/DirectSearchOptimizer.java,89,90,b41ff57526cadeb5ab8407dd962d61a615181b42,d088734d253b465a58fa3d2b0b5d639e92cfaa9c,2009-05-23 11:26:56+00:00,2009-06-07 21:24:18+00:00,// TODO: Add Serializable documentation,,,
111,src/java/org/apache/commons/math/optimization/direct/DirectSearchOptimizer.java,src/java/org/apache/commons/math/optimization/direct/DirectSearchOptimizer.java,90,91,b41ff57526cadeb5ab8407dd962d61a615181b42,d088734d253b465a58fa3d2b0b5d639e92cfaa9c,2009-05-23 11:26:56+00:00,2009-06-07 21:24:18+00:00,// TODO: Check Serializable implementation,,,
112,src/java/org/apache/commons/math/optimization/direct/MultiDirectional.java,src/java/org/apache/commons/math/optimization/direct/MultiDirectional.java,37,37,b41ff57526cadeb5ab8407dd962d61a615181b42,4cf9d992088aa03a8a8d54c319d2238c9f61eaf1,2009-05-23 11:26:56+00:00,2009-07-20 19:57:08+00:00,// TODO: Add Serializable documentation,,,
113,src/java/org/apache/commons/math/optimization/direct/MultiDirectional.java,src/java/org/apache/commons/math/optimization/direct/MultiDirectional.java,38,38,b41ff57526cadeb5ab8407dd962d61a615181b42,4cf9d992088aa03a8a8d54c319d2238c9f61eaf1,2009-05-23 11:26:56+00:00,2009-07-20 19:57:08+00:00,// TODO: Check Serializable implementation,,,
114,src/java/org/apache/commons/math/optimization/direct/NelderMead.java,src/java/org/apache/commons/math/optimization/direct/NelderMead.java,37,37,b41ff57526cadeb5ab8407dd962d61a615181b42,4cf9d992088aa03a8a8d54c319d2238c9f61eaf1,2009-05-23 11:26:56+00:00,2009-07-20 19:57:08+00:00,// TODO: Add Serializable documentation,,,
115,src/java/org/apache/commons/math/optimization/direct/NelderMead.java,src/java/org/apache/commons/math/optimization/direct/NelderMead.java,38,38,b41ff57526cadeb5ab8407dd962d61a615181b42,4cf9d992088aa03a8a8d54c319d2238c9f61eaf1,2009-05-23 11:26:56+00:00,2009-07-20 19:57:08+00:00,// TODO: Check Serializable implementation,,,
116,src/java/org/apache/commons/math/stat/inference/TTestImpl.java,src/java/org/apache/commons/math/stat/inference/TTestImpl.java,91,91,403e4e49562bcce4b8efd95278696f40eb3a429a,63bf6795403ae172c49e81fb9d58b063e77d5eaa,2004-05-24 05:29:05+00:00,2004-06-01 00:44:24+00:00,// TODO Auto-generated method stub,,,
117,src/test/java/org/apache/commons/math/RetryTestCase.java,src/test/java/org/apache/commons/math/RetryTestCase.java,27,27,96c2ce398318fdc1c4ebb865ef06061e72c6e5fd,3c4a3dbd7c34ee09b414400fb57477563359962a,2011-03-20 17:24:14+00:00,2011-03-27 15:02:47+00:00,// TODO implement retry policy using Junit 4  API,,,
118,src/main/java/org/apache/commons/math/linear/AbstractRealVector.java,src/main/java/org/apache/commons/math/linear/AbstractRealVector.java,798,798,9161afbbbc887b89b9fb76dce028c96ed2248e23,760078b411fa3c0a2914574756ef458c3fc68d00,2011-08-24 12:15:51+00:00,2011-08-28 12:58:57+00:00,// TODO It is not specified in the javadoc that getData should,,,
119,src/test/org/apache/commons/math/stat/UnivariateImplTest.java,src/test/org/apache/commons/math/stat/UnivariateImplTest.java,235,229,a286c243eb965fc260289509264e1b9cc1524b89,e389289e779612c5930d7c292bbbc94027695ae5,2003-05-29 20:35:46+00:00,2003-11-01 16:09:22+00:00,//FiXME: test all other NaN contract specs,,,
120,src/test/org/apache/commons/math/stat/UnivariateImplTest.java,src/test/org/apache/commons/math/stat/descriptive/SummaryStatisticsImplTest.java,229,143,b3a6a6b3b5b269cf6ccab91588c320d925dac9ae,dc2a102e3c9126f5d4f616a41572e2c62281bf24,2003-11-14 22:25:28+00:00,2008-01-04 13:49:14+00:00,//FiXME: test all other NaN contract specs,,,
121,src/main/java/org/apache/commons/math/ode/ExpandableFirstOrderDifferentialEquations.java,src/main/java/org/apache/commons/math/ode/ExpandableFirstOrderDifferentialEquations.java,89,89,b7c5cd5ff7b02a22fbac06aef14260e0096ce2c0,b5724e1cc0110ff35b4e75b4784117f4daffcb93,2011-09-25 15:04:39+00:00,2011-09-28 05:56:42+00:00,"// TODO we should not catch Exception, and we should identify the offending additional equation",,,
122,src/main/java/org/apache/commons/math/ode/ExpandableFirstOrderDifferentialEquations.java,src/main/java/org/apache/commons/math/ode/ExpandableFirstOrderDifferentialEquations.java,121,121,b7c5cd5ff7b02a22fbac06aef14260e0096ce2c0,b5724e1cc0110ff35b4e75b4784117f4daffcb93,2011-09-25 15:04:39+00:00,2011-09-28 05:56:42+00:00,"// TODO we should not catch Exception, and we should identify the offending additional equation",,,
123,src/main/java/org/apache/commons/math/ode/ExpandableFirstOrderDifferentialEquations.java,src/main/java/org/apache/commons/math/ode/ExpandableFirstOrderDifferentialEquations.java,220,220,b7c5cd5ff7b02a22fbac06aef14260e0096ce2c0,b5724e1cc0110ff35b4e75b4784117f4daffcb93,2011-09-25 15:04:39+00:00,2011-09-28 05:56:42+00:00,"// TODO we should not catch Exception, and we should identify the offending additional equation",,,
124,src/main/java/org/apache/commons/math/ode/ExpandableFirstOrderDifferentialEquations.java,src/main/java/org/apache/commons/math/ode/ExpandableFirstOrderDifferentialEquations.java,251,251,b7c5cd5ff7b02a22fbac06aef14260e0096ce2c0,b5724e1cc0110ff35b4e75b4784117f4daffcb93,2011-09-25 15:04:39+00:00,2011-09-28 05:56:42+00:00,"// TODO we should not catch Exception, and we should identify the offending additional equation",,,
125,src/main/java/org/apache/commons/math/ode/ExpandableFirstOrderDifferentialEquations.java,src/main/java/org/apache/commons/math/ode/ExpandableFirstOrderDifferentialEquations.java,268,268,b7c5cd5ff7b02a22fbac06aef14260e0096ce2c0,b5724e1cc0110ff35b4e75b4784117f4daffcb93,2011-09-25 15:04:39+00:00,2011-09-28 05:56:42+00:00,"// TODO we should not catch Exception, and we should identify the offending additional equation",,,
126,src/main/java/org/apache/commons/math3/fitting/leastsquares/AbstractLeastSquaresOptimizer.java,src/main/java/org/apache/commons/math3/fitting/leastsquares/AbstractLeastSquaresOptimizer.java,76,78,63030b2b0ad2735a45522b73adc414746eb3dd38,7460c082a39251193108da52ce05e63f3e3796d1,2013-08-09 23:21:14+00:00,2014-02-18 14:31:34+00:00,model = other.model; // XXX Not thread-safe,,,
127,src/main/java/org/apache/commons/math3/fitting/leastsquares/AbstractLeastSquaresOptimizer.java,src/main/java/org/apache/commons/math3/fitting/leastsquares/AbstractLeastSquaresOptimizer.java,77,79,63030b2b0ad2735a45522b73adc414746eb3dd38,7460c082a39251193108da52ce05e63f3e3796d1,2013-08-09 23:21:14+00:00,2014-02-18 14:31:34+00:00,jacobian = other.jacobian; // XXX Not thread-safe,,,
128,src/main/java/org/apache/commons/math3/fitting/leastsquares/AbstractLeastSquaresOptimizer.java,src/main/java/org/apache/commons/math3/fitting/leastsquares/AbstractLeastSquaresOptimizer.java,88,90,63030b2b0ad2735a45522b73adc414746eb3dd38,7460c082a39251193108da52ce05e63f3e3796d1,2013-08-09 23:21:14+00:00,2014-02-18 14:31:34+00:00,"this.weight = weight; // XXX Not thread-safe
this.weight = newWeight; // XXX Not thread-safe",[90],[90],['cf4805081b84624a904af4c510b8467d3beddae9']
129,src/main/java/org/apache/commons/math3/fitting/leastsquares/AbstractLeastSquaresOptimizer.java,src/main/java/org/apache/commons/math3/fitting/leastsquares/AbstractLeastSquaresOptimizer.java,96,98,63030b2b0ad2735a45522b73adc414746eb3dd38,7460c082a39251193108da52ce05e63f3e3796d1,2013-08-09 23:21:14+00:00,2014-02-18 14:31:34+00:00,"this.model = model; // XXX Not thread-safe
this.model = newModel; // XXX Not thread-safe",[98],[98],['cf4805081b84624a904af4c510b8467d3beddae9']
130,src/main/java/org/apache/commons/math3/fitting/leastsquares/AbstractLeastSquaresOptimizer.java,src/main/java/org/apache/commons/math3/fitting/leastsquares/AbstractLeastSquaresOptimizer.java,97,99,63030b2b0ad2735a45522b73adc414746eb3dd38,7460c082a39251193108da52ce05e63f3e3796d1,2013-08-09 23:21:14+00:00,2014-02-18 14:31:34+00:00,"this.jacobian = jacobian; // XXX Not thread-safe
this.jacobian = newJacobian; // XXX Not thread-safe",[99],[99],['cf4805081b84624a904af4c510b8467d3beddae9']
131,src/main/java/org/apache/commons/math3/optim/AbstractOptimizer.java,src/main/java/org/apache/commons/math3/optim/AbstractOptimizer.java,64,64,63030b2b0ad2735a45522b73adc414746eb3dd38,7460c082a39251193108da52ce05e63f3e3796d1,2013-08-09 23:21:14+00:00,2014-02-18 14:31:34+00:00,checker = other.checker; // XXX Not thread-safe.,,,
132,src/main/java/org/apache/commons/math3/geometry/spherical/oned/SubChord.java,src/main/java/org/apache/commons/math3/geometry/spherical/oned/SubChord.java,70,70,13188390f33649b1881dbd4d9f2440894a36463a,a3e4cbe0bb26acab07f53a7d4ced1f24045e08e0,2014-01-01 17:24:37+00:00,2014-01-01 17:26:54+00:00,// TODO Auto-generated method stub,,,
133,src/main/java/org/apache/commons/math3/geometry/spherical/oned/SubChord.java,src/main/java/org/apache/commons/math3/geometry/spherical/oned/SubChord.java,76,76,13188390f33649b1881dbd4d9f2440894a36463a,a3e4cbe0bb26acab07f53a7d4ced1f24045e08e0,2014-01-01 17:24:37+00:00,2014-01-01 17:26:54+00:00,// TODO Auto-generated method stub,,,
134,src/main/java/org/apache/commons/math3/geometry/spherical/oned/SubChord.java,src/main/java/org/apache/commons/math3/geometry/spherical/oned/SubChord.java,104,104,13188390f33649b1881dbd4d9f2440894a36463a,a3e4cbe0bb26acab07f53a7d4ced1f24045e08e0,2014-01-01 17:24:37+00:00,2014-01-01 17:26:54+00:00,// TODO: implement merging loop,,,
135,src/main/java/org/apache/commons/math3/fitting/leastsquares/LeastSquaresProblemImpl.java,src/main/java/org/apache/commons/math3/fitting/leastsquares/LeastSquaresProblemImpl.java,128,75,7460c082a39251193108da52ce05e63f3e3796d1,fc9cb0ce163e54e4bba232d2bbf2f79dc495585d,2014-02-18 14:31:34+00:00,2014-02-18 14:32:06+00:00,//TODO evaluate value and jacobian in one function call,,,
136,src/main/java/org/apache/commons/math3/fitting/leastsquares/LeastSquaresProblemImpl.java,src/main/java/org/apache/commons/math3/fitting/leastsquares/LeastSquaresProblemImpl.java,233,233,7460c082a39251193108da52ce05e63f3e3796d1,06d490a4bd763fb634596f2755b436f7f8fbbad8,2014-02-18 14:31:34+00:00,2014-02-18 14:31:53+00:00,//TODO copy?,,,
137,src/main/java/org/apache/commons/math/analysis/interpolation/TricubicSplineInterpolator.java,src/main/java/org/apache/commons/math4/analysis/interpolation/TricubicSplineInterpolator.java,160,161,dafd0976adba45e9dde48dab40be08e7d52dfb72,0a5cd11327d50e5906fb4dc08bce5baea6b2d247,2010-04-22 22:09:21+00:00,2015-02-25 22:02:30+00:00,// XXX Not sure about this formula,,,
138,src/java/org/apache/commons/math/complex/Complex.java,src/java/org/apache/commons/math/complex/Complex.java,47,47,2180b0b9fa03b65f8d9edce2beb2de8ffa2f4d2e,b09a8717be4e90aaea52a3e2f70ee7b8305b9916,2009-05-22 13:55:22+00:00,2009-06-19 03:26:28+00:00,// TODO: Add Serializable documentation,,,
139,src/java/org/apache/commons/math/complex/Complex.java,src/java/org/apache/commons/math/complex/Complex.java,48,48,2180b0b9fa03b65f8d9edce2beb2de8ffa2f4d2e,b09a8717be4e90aaea52a3e2f70ee7b8305b9916,2009-05-22 13:55:22+00:00,2009-06-19 03:26:28+00:00,// TODO: Check Serializable implementation,,,
140,src/java/org/apache/commons/math/complex/ComplexField.java,src/java/org/apache/commons/math/complex/ComplexField.java,34,34,210f2d5661b98a6f5666a9e7a471aa18888eed63,04749a6a8140f1acee2f6c8ddc662655764d7750,2009-05-22 13:48:21+00:00,2009-07-20 16:48:30+00:00,// TODO: Add Serializable documentation,,,
141,src/java/org/apache/commons/math/complex/ComplexField.java,src/java/org/apache/commons/math/complex/ComplexField.java,35,35,210f2d5661b98a6f5666a9e7a471aa18888eed63,04749a6a8140f1acee2f6c8ddc662655764d7750,2009-05-22 13:48:21+00:00,2009-07-20 16:48:30+00:00,// TODO: Check Serializable implementation,,,
142,src/main/java/org/apache/commons/math/distribution/ExponentialDistribution.java,src/main/java/org/apache/commons/math/distribution/ExponentialDistribution.java,172,180,32354a1039ceccd4a6a71baea3329b27dff7a124,f880c83e06411b15eb3577a145f035e11b6ca408,2011-11-26 06:17:49+00:00,2011-12-03 18:23:02+00:00,// TODO: try to improve on this estimate,,,
143,src/main/java/org/apache/commons/math/distribution/ExponentialDistribution.java,src/main/java/org/apache/commons/math/distribution/ExponentialDistribution.java,173,181,32354a1039ceccd4a6a71baea3329b27dff7a124,f880c83e06411b15eb3577a145f035e11b6ca408,2011-11-26 06:17:49+00:00,2011-12-03 18:23:02+00:00,// TODO: what should really happen here is not derive from,,,
144,src/main/java/org/apache/commons/math/distribution/ExponentialDistribution.java,src/main/java/org/apache/commons/math/distribution/ExponentialDistribution.java,175,183,32354a1039ceccd4a6a71baea3329b27dff7a124,f880c83e06411b15eb3577a145f035e11b6ca408,2011-11-26 06:17:49+00:00,2011-12-03 18:23:02+00:00,// TODO: because the inverse cumulative distribution is simple.,,,
145,src/main/java/org/apache/commons/math/distribution/GammaDistribution.java,src/main/java/org/apache/commons/math/distribution/GammaDistribution.java,159,167,32354a1039ceccd4a6a71baea3329b27dff7a124,f880c83e06411b15eb3577a145f035e11b6ca408,2011-11-26 06:17:49+00:00,2011-12-03 18:23:02+00:00,// TODO: try to improve on this estimate,,,
146,src/main/java/org/apache/commons/math/distribution/GammaDistribution.java,src/main/java/org/apache/commons/math/distribution/GammaDistribution.java,166,174,32354a1039ceccd4a6a71baea3329b27dff7a124,f880c83e06411b15eb3577a145f035e11b6ca408,2011-11-26 06:17:49+00:00,2011-12-03 18:23:02+00:00,// TODO: try to improve on this estimate,,,
147,src/main/java/org/apache/commons/math/distribution/GammaDistribution.java,src/main/java/org/apache/commons/math/distribution/GammaDistribution.java,186,194,32354a1039ceccd4a6a71baea3329b27dff7a124,f880c83e06411b15eb3577a145f035e11b6ca408,2011-11-26 06:17:49+00:00,2011-12-03 18:23:02+00:00,// TODO: try to improve on this estimate,,,
148,src/main/java/org/apache/commons/math3/fitting/GaussianFitter.java,src/main/java/org/apache/commons/math4/fitting/GaussianFitter.java,240,243,7ee7843ffe817f79a54f77feebd51506f36c7ef8,0a5cd11327d50e5906fb4dc08bce5baea6b2d247,2012-12-12 14:10:38+00:00,2015-02-25 22:02:30+00:00,// TODO: Exceptions should not be used for flow control.,,,
149,src/main/java/org/apache/commons/math3/fitting/GaussianFitter.java,src/main/java/org/apache/commons/math4/fitting/GaussianFitter.java,339,342,7ee7843ffe817f79a54f77feebd51506f36c7ef8,0a5cd11327d50e5906fb4dc08bce5baea6b2d247,2012-12-12 14:10:38+00:00,2015-02-25 22:02:30+00:00,// TODO: Exceptions should not be used for flow control.,,,
