,created_in_file,last_appeared_in_file,lastfile_deleted_in_commit,created_in_line,last_appeared_in_line,created_in_commit,deleted_in_commit,created_at_date,deleted_at_date,content,deleted_in_lines,created_in_lines,updated_in_commits
133,src/java/org/apache/commons/math/linear/decomposition/LUDecompositionImpl.java,src/main/java/org/apache/commons/math/linear/LUDecompositionImpl.java,,242,242,3fa90e0aa9513b73ae11cc1980bf0199131c59bc,d51278d0fa0d22adb5540a912f85e2df9624eeea,2009-05-23 11:48:41+00:00,2009-05-25 21:46:38+00:00,// TODO: Add Serializable documentation,,,
134,src/java/org/apache/commons/math/linear/decomposition/LUDecompositionImpl.java,src/main/java/org/apache/commons/math/linear/LUDecompositionImpl.java,,243,243,3fa90e0aa9513b73ae11cc1980bf0199131c59bc,d51278d0fa0d22adb5540a912f85e2df9624eeea,2009-05-23 11:48:41+00:00,2009-05-25 21:46:38+00:00,// TODO: Check Serializable implementation,,,
135,src/java/org/apache/commons/math/linear/decomposition/QRDecompositionImpl.java,src/main/java/org/apache/commons/math/linear/QRDecompositionImpl.java,,261,261,3fa90e0aa9513b73ae11cc1980bf0199131c59bc,d51278d0fa0d22adb5540a912f85e2df9624eeea,2009-05-23 11:48:41+00:00,2009-05-25 21:46:38+00:00,// TODO: Add Serializable documentation,,,
136,src/java/org/apache/commons/math/linear/decomposition/QRDecompositionImpl.java,src/main/java/org/apache/commons/math/linear/QRDecompositionImpl.java,,262,262,3fa90e0aa9513b73ae11cc1980bf0199131c59bc,d51278d0fa0d22adb5540a912f85e2df9624eeea,2009-05-23 11:48:41+00:00,2009-05-25 21:46:38+00:00,// TODO: Check Serializable implementation,,,
137,src/java/org/apache/commons/math/RealMatrixImpl.java,src/main/java/org/apache/commons/math/linear/RealMatrixImpl.java,,214,213,765db662a581ffa5b5b093022bb69d2638d02aa3,e389289e779612c5930d7c292bbbc94027695ae5,2003-06-15 17:01:39+00:00,2003-11-01 16:09:22+00:00,// FIXME: need to add singular value decomposition or drop this,,,
138,src/java/org/apache/commons/math/linear/RealMatrixImpl.java,src/main/java/org/apache/commons/math/linear/RealMatrixImpl.java,,213,175,b3a6a6b3b5b269cf6ccab91588c320d925dac9ae,4aaa9403bd5056b68afdfdcd7120df102eab9c8a,2003-11-14 22:25:28+00:00,2004-06-05 22:28:10+00:00,"// FIXME: need to add singular value decomposition or drop this
// @TODO need to add singular value decomposition or drop this",[213],[212],['204063d31752fc234a0e58121b03743bff3c7543']
139,src/java/org/apache/commons/math/linear/RealMatrixImpl.java,src/main/java/org/apache/commons/math/linear/RealMatrixImpl.java,,470,434,204063d31752fc234a0e58121b03743bff3c7543,70b35ebdcc7f30d72e0ce38c31b6b58b96a9250f,2004-01-28 20:15:03+00:00,2004-04-03 22:18:04+00:00,"// @TODO A bad way to check for a singular matrix, is this the only way - kick off an LU decompose?",,,
140,src/java/org/apache/commons/math/linear/RealMatrixImpl.java,src/main/java/org/apache/commons/math/linear/RealMatrixImpl.java,,656,622,204063d31752fc234a0e58121b03743bff3c7543,3a35f193cc24f8eac1c26016109a9542df822679,2004-01-28 20:15:03+00:00,2004-04-08 07:01:17+00:00,// @TODO Bad method name - get rid of leading capitals,,,
141,src/main/java/org/apache/commons/math/linear/RealVector.java,src/main/java/org/apache/commons/math/linear/RealVector.java,,1324,1366,760078b411fa3c0a2914574756ef458c3fc68d00,fd9fed269487504137885d3b0722a04e7c39339a,2011-08-28 12:58:57+00:00,2011-08-29 01:44:24+00:00,// TODO It is not specified in the javadoc that getData should,,,
142,src/java/org/apache/commons/math/linear/decomposition/SingularValueDecompositionImpl.java,src/main/java/org/apache/commons/math/linear/SingularValueDecompositionImpl.java,,303,303,3fa90e0aa9513b73ae11cc1980bf0199131c59bc,d51278d0fa0d22adb5540a912f85e2df9624eeea,2009-05-23 11:48:41+00:00,2009-05-25 21:46:38+00:00,// TODO: Add Serializable documentation,,,
143,src/java/org/apache/commons/math/linear/decomposition/SingularValueDecompositionImpl.java,src/main/java/org/apache/commons/math/linear/SingularValueDecompositionImpl.java,,304,304,3fa90e0aa9513b73ae11cc1980bf0199131c59bc,d51278d0fa0d22adb5540a912f85e2df9624eeea,2009-05-23 11:48:41+00:00,2009-05-25 21:46:38+00:00,// TODO: Check Serializable implementation,,,
144,src/java/org/apache/commons/math/optimization/LeastSquaresConverter.java,src/main/java/org/apache/commons/math/optimization/LeastSquaresConverter.java,,60,60,5220875108dea18233023bf518c8fd1011c5c1e2,419531014acc9c937b3579e213d2a57a8f608e7a,2009-05-23 11:44:01+00:00,2009-06-01 13:23:17+00:00,// TODO: Add Serializable documentation,,,
145,src/java/org/apache/commons/math/optimization/LeastSquaresConverter.java,src/main/java/org/apache/commons/math/optimization/LeastSquaresConverter.java,,61,61,5220875108dea18233023bf518c8fd1011c5c1e2,419531014acc9c937b3579e213d2a57a8f608e7a,2009-05-23 11:44:01+00:00,2009-06-01 13:23:17+00:00,// TODO: Check Serializable implementation,,,
146,src/java/org/apache/commons/math/optimization/SimpleVectorialPointChecker.java,src/main/java/org/apache/commons/math/optimization/SimpleVectorialPointChecker.java,,37,37,b41ff57526cadeb5ab8407dd962d61a615181b42,6135415f3184a4983f80141ccbb0907e0224bbb6,2009-05-23 11:26:56+00:00,2009-07-20 19:34:06+00:00,// TODO: Add Serializable documentation,,,
147,src/java/org/apache/commons/math/optimization/SimpleVectorialPointChecker.java,src/main/java/org/apache/commons/math/optimization/SimpleVectorialPointChecker.java,,38,38,b41ff57526cadeb5ab8407dd962d61a615181b42,6135415f3184a4983f80141ccbb0907e0224bbb6,2009-05-23 11:26:56+00:00,2009-07-20 19:34:06+00:00,// TODO: Check Serializable implementation,,,
148,src/java/org/apache/commons/math/optimization/direct/DirectSearchOptimizer.java,src/main/java/org/apache/commons/math/optimization/direct/DirectSearchOptimizer.java,,89,90,b41ff57526cadeb5ab8407dd962d61a615181b42,d088734d253b465a58fa3d2b0b5d639e92cfaa9c,2009-05-23 11:26:56+00:00,2009-06-07 21:24:18+00:00,// TODO: Add Serializable documentation,,,
149,src/java/org/apache/commons/math/optimization/direct/DirectSearchOptimizer.java,src/main/java/org/apache/commons/math/optimization/direct/DirectSearchOptimizer.java,,90,91,b41ff57526cadeb5ab8407dd962d61a615181b42,d088734d253b465a58fa3d2b0b5d639e92cfaa9c,2009-05-23 11:26:56+00:00,2009-06-07 21:24:18+00:00,// TODO: Check Serializable implementation,,,
150,src/java/org/apache/commons/math/optimization/direct/MultiDirectional.java,src/main/java/org/apache/commons/math/optimization/direct/MultiDirectional.java,,37,37,b41ff57526cadeb5ab8407dd962d61a615181b42,4cf9d992088aa03a8a8d54c319d2238c9f61eaf1,2009-05-23 11:26:56+00:00,2009-07-20 19:57:08+00:00,// TODO: Add Serializable documentation,,,
151,src/java/org/apache/commons/math/optimization/direct/MultiDirectional.java,src/main/java/org/apache/commons/math/optimization/direct/MultiDirectional.java,,38,38,b41ff57526cadeb5ab8407dd962d61a615181b42,4cf9d992088aa03a8a8d54c319d2238c9f61eaf1,2009-05-23 11:26:56+00:00,2009-07-20 19:57:08+00:00,// TODO: Check Serializable implementation,,,
152,src/java/org/apache/commons/math/optimization/direct/NelderMead.java,src/main/java/org/apache/commons/math/optimization/direct/NelderMead.java,,37,37,b41ff57526cadeb5ab8407dd962d61a615181b42,4cf9d992088aa03a8a8d54c319d2238c9f61eaf1,2009-05-23 11:26:56+00:00,2009-07-20 19:57:08+00:00,// TODO: Add Serializable documentation,,,
153,src/java/org/apache/commons/math/optimization/direct/NelderMead.java,src/main/java/org/apache/commons/math/optimization/direct/NelderMead.java,,38,38,b41ff57526cadeb5ab8407dd962d61a615181b42,4cf9d992088aa03a8a8d54c319d2238c9f61eaf1,2009-05-23 11:26:56+00:00,2009-07-20 19:57:08+00:00,// TODO: Check Serializable implementation,,,
154,src/java/org/apache/commons/math/optimization/general/NonLinearConjugateGradientOptimizer.java,src/main/java/org/apache/commons/math/optimization/general/NonLinearConjugateGradientOptimizer.java,,267,267,5220875108dea18233023bf518c8fd1011c5c1e2,15c9f02e5cec03298c28f20190c73398694188fa,2009-05-23 11:44:01+00:00,2009-06-20 23:37:47+00:00,// TODO: Add Serializable documentation,,,
155,src/java/org/apache/commons/math/optimization/general/NonLinearConjugateGradientOptimizer.java,src/main/java/org/apache/commons/math/optimization/general/NonLinearConjugateGradientOptimizer.java,,268,268,5220875108dea18233023bf518c8fd1011c5c1e2,15c9f02e5cec03298c28f20190c73398694188fa,2009-05-23 11:44:01+00:00,2009-06-20 23:37:47+00:00,// TODO: Check Serializable implementation,,,
156,src/main/java/org/apache/commons/math/optimization/general/NonLinearConjugateGradientOptimizer.java,src/main/java/org/apache/commons/math/optimization/general/NonLinearConjugateGradientOptimizer.java,,170,169,a21faeae6ed850c618b4fb739a422e3b144db135,b9559bfce972a8b079ebc5ac8b6326a524ce29f8,2010-08-30 13:06:22+00:00,2010-11-25 16:22:00+00:00,throw new ConvergenceException(); // XXX ugly workaround.,,,
157,src/main/java/org/apache/commons/math/optimization/general/NonLinearConjugateGradientOptimizer.java,src/main/java/org/apache/commons/math/optimization/general/NonLinearConjugateGradientOptimizer.java,,162,186,b9559bfce972a8b079ebc5ac8b6326a524ce29f8,696be68b5dc8872a818a24d8a377158314b54e31,2010-11-25 16:22:00+00:00,2012-02-14 16:17:55+00:00,"// XXX Last parameters is set to a value clode to zero in order to
// XXX Last parameters is set to a value close to zero in order to",[160],[155],['611ddc1966bfc820a7f89164fd49c0bcaa6b7b55']
158,src/java/org/apache/commons/math/RandomDataImpl.java,src/main/java/org/apache/commons/math/random/RandomDataImpl.java,,202,227,60f4205f1ff413a8075705787199c719ad943e40,e389289e779612c5930d7c292bbbc94027695ae5,2003-05-18 00:58:52+00:00,2003-11-01 16:09:22+00:00,"return null; // gulp FIXME? -- this *should* never fail. OK to swallow????
return null; // gulp FIXME? -- this *should* never fail.",[203],[210],['ba74c2510f0d1812b7a5eeef55a1f29ea0e06e09']
159,src/java/org/apache/commons/math/random/RandomDataImpl.java,src/main/java/org/apache/commons/math/random/RandomDataImpl.java,,227,244,b3a6a6b3b5b269cf6ccab91588c320d925dac9ae,de33e91191b8ebd3cae27619a89a00de0d130b58,2003-11-14 22:25:28+00:00,2009-09-01 20:05:22+00:00,"return null; // gulp FIXME? -- this *should* never fail.
return null; // gulp FIXME? -- this *should* never fail.
return null; // gulp FIXME? -- this *should* never fail.","[221, 240]","[240, 240]","['24f51faee2e231cb65feef7b11749fd62ec4b1a2', '169271dd31cc1156da367f5ceae7d5b88ec1f88b']"
160,src/java/org/apache/commons/math/special/Gamma.java,src/main/java/org/apache/commons/math/special/Gamma.java,,66,66,2dec2474f9f5b39e6e0ffca795f52b9b1b88fdf3,b58585fb8def076b355699c8ee496b889534d744,2003-06-05 14:03:53+00:00,2003-06-11 01:19:19+00:00,// TODO: try to reduce this.  regularizedGammaP doesn't converge very,,,
161,src/main/java/org/apache/commons/math/stat/Frequency.java,src/main/java/org/apache/commons/math/stat/Frequency.java,,68,69,058ff00332fdb3b1e3db82db10ff8e5864ca4f02,696be68b5dc8872a818a24d8a377158314b54e31,2010-03-14 02:15:01+00:00,2012-02-14 16:17:55+00:00,"@SuppressWarnings(""unchecked"") // TODO is the cast OK?",,,
162,src/java/org/apache/commons/math/stat/clustering/EuclideanIntegerPoint.java,src/main/java/org/apache/commons/math/stat/clustering/EuclideanIntegerPoint.java,,31,31,b41ff57526cadeb5ab8407dd962d61a615181b42,bf740630ae735351a73ff5fe62a93ef5c29c2a74,2009-05-23 11:26:56+00:00,2009-07-20 20:13:24+00:00,// TODO: Add Serializable documentation,,,
163,src/java/org/apache/commons/math/stat/clustering/EuclideanIntegerPoint.java,src/main/java/org/apache/commons/math/stat/clustering/EuclideanIntegerPoint.java,,32,32,b41ff57526cadeb5ab8407dd962d61a615181b42,bf740630ae735351a73ff5fe62a93ef5c29c2a74,2009-05-23 11:26:56+00:00,2009-07-20 20:13:24+00:00,// TODO: Check Serializable implementation,,,
164,src/java/org/apache/commons/math/stat/inference/TTestImpl.java,src/main/java/org/apache/commons/math/stat/inference/TTestImpl.java,,91,91,403e4e49562bcce4b8efd95278696f40eb3a429a,63bf6795403ae172c49e81fb9d58b063e77d5eaa,2004-05-24 05:29:05+00:00,2004-06-01 00:44:24+00:00,// TODO Auto-generated method stub,,,
165,src/java/org/apache/commons/math/stat/regression/OLSMultipleLinearRegression.java,src/main/java/org/apache/commons/math/stat/regression/OLSMultipleLinearRegression.java,,146,146,e7911e6efae8d19cb378a594929445f1bff547c1,e7ffb6ebc9973c6262e2e17cf650ddbb2488c2b5,2009-01-04 20:39:45+00:00,2009-01-05 01:01:16+00:00,//TODO:  find a way to use QR decomp to avoid inverting XX' here,,,
166,src/main/java/org/apache/commons/math/transform/FastFourierTransformer.java,src/main/java/org/apache/commons/math/transform/FastFourierTransformer.java,,201,192,37d642ec3056d6add8a535e9ef8d47992e3c0ae7,c643b22bfc91f7b01a0b0e20f59c6dc825b02eab,2011-12-31 09:38:11+00:00,2012-01-31 07:02:58+00:00,// TODO Is this necessary?,,,
167,src/java/org/apache/commons/math/util/BigReal.java,src/main/java/org/apache/commons/math/util/BigReal.java,,38,38,2180b0b9fa03b65f8d9edce2beb2de8ffa2f4d2e,cb545b5bc03c482f083ddfeb0d36bdf3387e8971,2009-05-22 13:55:22+00:00,2009-07-20 19:23:43+00:00,// TODO: Add Serializable documentation,,,
168,src/java/org/apache/commons/math/util/BigReal.java,src/main/java/org/apache/commons/math/util/BigReal.java,,39,39,2180b0b9fa03b65f8d9edce2beb2de8ffa2f4d2e,cb545b5bc03c482f083ddfeb0d36bdf3387e8971,2009-05-22 13:55:22+00:00,2009-07-20 19:23:43+00:00,// TODO: Check Serializable implementation,,,
169,src/java/org/apache/commons/math/util/BigRealField.java,src/main/java/org/apache/commons/math/util/BigRealField.java,,34,34,210f2d5661b98a6f5666a9e7a471aa18888eed63,ac01fdfb7a126d09ac87b6c7253913febcc1a734,2009-05-22 13:48:21+00:00,2009-07-20 16:51:09+00:00,// TODO: Add Serializable documentation,,,
170,src/java/org/apache/commons/math/util/BigRealField.java,src/main/java/org/apache/commons/math/util/BigRealField.java,,35,35,210f2d5661b98a6f5666a9e7a471aa18888eed63,ac01fdfb7a126d09ac87b6c7253913febcc1a734,2009-05-22 13:48:21+00:00,2009-07-20 16:51:09+00:00,// TODO: Check Serializable implementation,,,
171,src/java/org/apache/commons/math/util/DefaultTransformer.java,src/main/java/org/apache/commons/math/util/DefaultTransformer.java,,33,33,982deb25d520441750a0e1169c68d8c54260d8b2,77b5519151d3212065db80f7c082dcc50ad8857b,2009-05-22 14:04:56+00:00,2009-07-20 19:50:12+00:00,// TODO: Add Serializable documentation,,,
172,src/java/org/apache/commons/math/util/DefaultTransformer.java,src/main/java/org/apache/commons/math/util/DefaultTransformer.java,,34,34,982deb25d520441750a0e1169c68d8c54260d8b2,77b5519151d3212065db80f7c082dcc50ad8857b,2009-05-22 14:04:56+00:00,2009-07-20 19:50:12+00:00,// TODO: Check Serializable implementation,,,
173,src/java/org/apache/commons/math/DoubleArray.java,src/main/java/org/apache/commons/math/util/DoubleArray.java,,73,73,437e275a504d5d2de36365419e048ad9a05d83df,5d9efdbcd43d7f56c382694103d5ac70a266801f,2003-05-20 18:15:29+00:00,2003-05-21 05:48:25+00:00,//TODO: Throwing a NoSuchElementException might not be the right,,,
174,src/java/org/apache/commons/math/util/TransformerMap.java,src/main/java/org/apache/commons/math/util/TransformerMap.java,,35,35,982deb25d520441750a0e1169c68d8c54260d8b2,9d5d0da39b2fa317a88af0c1646a73018cd564a4,2009-05-22 14:04:56+00:00,2009-07-20 20:23:47+00:00,// TODO: Add Serializable documentation,,,
175,src/java/org/apache/commons/math/util/TransformerMap.java,src/main/java/org/apache/commons/math/util/TransformerMap.java,,36,36,982deb25d520441750a0e1169c68d8c54260d8b2,9d5d0da39b2fa317a88af0c1646a73018cd564a4,2009-05-22 14:04:56+00:00,2009-07-20 20:23:47+00:00,// TODO: Check Serializable implementation,,,
176,src/test/java/org/apache/commons/math/RetryTestCase.java,src/test/java/org/apache/commons/math/RetryTestCase.java,,27,27,96c2ce398318fdc1c4ebb865ef06061e72c6e5fd,3c4a3dbd7c34ee09b414400fb57477563359962a,2011-03-20 17:24:14+00:00,2011-03-27 15:02:47+00:00,// TODO implement retry policy using Junit 4  API,,,
177,src/test/org/apache/commons/math/analysis/NewtonSolverTest.java,src/test/java/org/apache/commons/math/analysis/solvers/NewtonSolverTest.java,,42,44,eb6fb6cda45d8bf83aa8347eccd36d2ef68b0694,9c7a059486dceb61ecd9a16d33a1a3ffba4e94fd,2004-07-17 21:19:39+00:00,2009-07-20 16:32:34+00:00,"//TODO:  create abstract solver test class, move these there",,,
178,src/test/org/apache/commons/math/analysis/NewtonSolverTest.java,src/test/java/org/apache/commons/math/analysis/solvers/NewtonSolverTest.java,,61,63,71a29150bb9794bdcece023f961831d904055719,9c7a059486dceb61ecd9a16d33a1a3ffba4e94fd,2008-12-07 20:24:10+00:00,2009-07-20 16:32:34+00:00,"//TODO:  create abstract solver test class, move these there",,,
179,src/test/org/apache/commons/math/distribution/BinomialDistributionTest.java,src/test/java/org/apache/commons/math/distribution/BinomialDistributionTest.java,,162,124,0718895962e9d43858cbbe49cd592b5e2d0920c9,73812e41db0aa040b53c6ff3f35804c037aa2a9b,2003-11-19 03:22:54+00:00,2004-05-11 02:12:11+00:00,// TODO Auto-generated catch block,,,
180,src/test/org/apache/commons/math/distribution/BinomialDistributionTest.java,src/test/java/org/apache/commons/math/distribution/BinomialDistributionTest.java,,175,137,0718895962e9d43858cbbe49cd592b5e2d0920c9,73812e41db0aa040b53c6ff3f35804c037aa2a9b,2003-11-19 03:22:54+00:00,2004-05-11 02:12:11+00:00,// TODO Auto-generated catch block,,,
181,src/test/org/apache/commons/math/distribution/ExponentialDistributionTest.java,src/test/java/org/apache/commons/math/distribution/ExponentialDistributionTest.java,,202,164,0718895962e9d43858cbbe49cd592b5e2d0920c9,56d545478a8899fd940e428adf3f827f6f1b347d,2003-11-19 03:22:54+00:00,2004-05-23 00:33:41+00:00,// TODO Auto-generated catch block,,,
182,src/test/org/apache/commons/math/distribution/ExponentialDistributionTest.java,src/test/java/org/apache/commons/math/distribution/ExponentialDistributionTest.java,,213,175,0718895962e9d43858cbbe49cd592b5e2d0920c9,56d545478a8899fd940e428adf3f827f6f1b347d,2003-11-19 03:22:54+00:00,2004-05-23 00:33:41+00:00,// TODO Auto-generated catch block,,,
183,src/test/org/apache/commons/math/distribution/ExponentialDistributionTest.java,src/test/java/org/apache/commons/math/distribution/ExponentialDistributionTest.java,,223,185,0718895962e9d43858cbbe49cd592b5e2d0920c9,56d545478a8899fd940e428adf3f827f6f1b347d,2003-11-19 03:22:54+00:00,2004-05-23 00:33:41+00:00,// TODO Auto-generated catch block,,,
184,src/test/org/apache/commons/math/distribution/FDistributionTest.java,src/test/java/org/apache/commons/math/distribution/FDistributionTest.java,,123,85,0718895962e9d43858cbbe49cd592b5e2d0920c9,56d545478a8899fd940e428adf3f827f6f1b347d,2003-11-19 03:22:54+00:00,2004-05-23 00:33:41+00:00,// TODO Auto-generated catch block,,,
185,src/test/org/apache/commons/math/distribution/FDistributionTest.java,src/test/java/org/apache/commons/math/distribution/FDistributionTest.java,,133,95,0718895962e9d43858cbbe49cd592b5e2d0920c9,56d545478a8899fd940e428adf3f827f6f1b347d,2003-11-19 03:22:54+00:00,2004-05-23 00:33:41+00:00,// TODO Auto-generated catch block,,,
186,src/test/org/apache/commons/math/distribution/FDistributionTest.java,src/test/java/org/apache/commons/math/distribution/FDistributionTest.java,,72,72,1d5a4e2d3d0fbd894b4e344a3d6ea601c14ab80e,f0789658718849f51184888e6580ad286d239a0c,2004-05-30 01:39:33+00:00,2004-07-24 21:41:37+00:00,//TODO: decide what to do about p = 1.  This currently blows up the solver.,,,
187,src/test/org/apache/commons/math/distribution/GammaDistributionTest.java,src/test/java/org/apache/commons/math/distribution/GammaDistributionTest.java,,93,55,0718895962e9d43858cbbe49cd592b5e2d0920c9,56d545478a8899fd940e428adf3f827f6f1b347d,2003-11-19 03:22:54+00:00,2004-05-23 00:33:41+00:00,// TODO Auto-generated catch block,,,
188,src/test/org/apache/commons/math/distribution/GammaDistributionTest.java,src/test/java/org/apache/commons/math/distribution/GammaDistributionTest.java,,107,69,0718895962e9d43858cbbe49cd592b5e2d0920c9,56d545478a8899fd940e428adf3f827f6f1b347d,2003-11-19 03:22:54+00:00,2004-05-23 00:33:41+00:00,// TODO Auto-generated catch block,,,
189,src/test/org/apache/commons/math/distribution/HypergeometricDistributionTest.java,src/test/java/org/apache/commons/math/distribution/HypergeometricDistributionTest.java,,164,126,0718895962e9d43858cbbe49cd592b5e2d0920c9,73812e41db0aa040b53c6ff3f35804c037aa2a9b,2003-11-19 03:22:54+00:00,2004-05-11 02:12:11+00:00,// TODO Auto-generated catch block,,,
190,src/test/org/apache/commons/math/distribution/HypergeometricDistributionTest.java,src/test/java/org/apache/commons/math/distribution/HypergeometricDistributionTest.java,,176,138,0718895962e9d43858cbbe49cd592b5e2d0920c9,73812e41db0aa040b53c6ff3f35804c037aa2a9b,2003-11-19 03:22:54+00:00,2004-05-11 02:12:11+00:00,// TODO Auto-generated catch block,,,
191,src/test/java/org/apache/commons/math/distribution/NormalDistributionTest.java,src/test/java/org/apache/commons/math/distribution/NormalDistributionTest.java,,164,159,5fe9b36c454f8a38416a96455da6ffeadbbe8a37,696be68b5dc8872a818a24d8a377158314b54e31,2010-11-30 11:55:22+00:00,2012-02-14 16:17:55+00:00,"// TODO: once MATH-364 is resolved, replace 9 with 30",,,
192,src/test/org/apache/commons/math/distribution/TDistributionTest.java,src/test/java/org/apache/commons/math/distribution/TDistributionTest.java,,175,137,0718895962e9d43858cbbe49cd592b5e2d0920c9,d948617ae5a351c22ba170e4bb5a1358e89fb6bd,2003-11-19 03:22:54+00:00,2004-02-28 21:58:33+00:00,// TODO Auto-generated catch block,,,
193,src/test/org/apache/commons/math/distribution/TDistributionTest.java,src/test/java/org/apache/commons/math/distribution/TDistributionTest.java,,185,147,0718895962e9d43858cbbe49cd592b5e2d0920c9,d948617ae5a351c22ba170e4bb5a1358e89fb6bd,2003-11-19 03:22:54+00:00,2004-02-28 21:58:33+00:00,// TODO Auto-generated catch block,,,
194,src/test/org/apache/commons/math/genetics/GeneticAlgorithmTestPermutations.java,src/test/java/org/apache/commons/math/genetics/GeneticAlgorithmTestPermutations.java,,109,109,e082a039f895458c231226e66f39e39cbf3b5ef2,d7f7b629b8b5cd860d5f94c5695adb926d2d9b68,2009-06-14 19:04:32+00:00,2009-07-20 19:35:35+00:00,// TODO Auto-generated constructor stub,,,
195,src/test/org/apache/commons/math/linear/SparseRealVectorTest.java,src/test/java/org/apache/commons/math/linear/SparseRealVectorTest.java,,649,628,a3b466009fa00e8c23532e5a28faec8117a1d75a,ced5fe0a220f5715a1657a78459ce318d8cc5a80,2009-01-31 04:51:17+00:00,2009-04-17 20:31:52+00:00,"// TODO: backing store doesn't implement equals
// TODO: backing store doesn't implement equals",[649],[649],['e7a7d913847bc2bcc808944b236da80026d25e3a']
196,src/test/org/apache/commons/math/linear/SparseRealVectorTest.java,src/test/java/org/apache/commons/math/linear/SparseRealVectorTest.java,,1162,1162,a3b466009fa00e8c23532e5a28faec8117a1d75a,7d4f6893f9ead9afec25395405775f460316f2d5,2009-01-31 04:51:17+00:00,2009-02-09 04:50:27+00:00,"// TODO: fixme
// TODO: fixme",[1162],[1162],['e7a7d913847bc2bcc808944b236da80026d25e3a']
197,src/test/org/apache/commons/math/linear/SparseRealVectorTest.java,src/test/java/org/apache/commons/math/linear/SparseRealVectorTest.java,,1168,1168,a3b466009fa00e8c23532e5a28faec8117a1d75a,7d4f6893f9ead9afec25395405775f460316f2d5,2009-01-31 04:51:17+00:00,2009-02-09 04:50:27+00:00,"// TODO: backing store doesn't yet implement equals
// TODO: backing store doesn't yet implement equals",[1168],[1168],['e7a7d913847bc2bcc808944b236da80026d25e3a']
198,src/test/org/apache/commons/math/linear/SparseRealVectorTest.java,src/test/java/org/apache/commons/math/linear/SparseRealVectorTest.java,,1122,1122,7d4f6893f9ead9afec25395405775f460316f2d5,ced5fe0a220f5715a1657a78459ce318d8cc5a80,2009-02-09 04:50:27+00:00,2009-04-17 20:31:52+00:00,// TODO: why is this test here,,,
199,src/test/org/apache/commons/math/linear/SparseRealVectorTest.java,src/test/java/org/apache/commons/math/linear/SparseRealVectorTest.java,,1127,1127,7d4f6893f9ead9afec25395405775f460316f2d5,ced5fe0a220f5715a1657a78459ce318d8cc5a80,2009-02-09 04:50:27+00:00,2009-04-17 20:31:52+00:00,//TODO: differeciate from resetting to zero,,,
200,src/test/org/apache/commons/math/linear/SparseRealVectorTest.java,src/test/java/org/apache/commons/math/linear/SparseRealVectorTest.java,,1127,1127,01f82aed424f2cd0c8dc2e0706dd2d810fc25de6,63e1a2c76c3eb0492ed20fb0a5864dfe0e1d711c,2009-02-10 03:02:38+00:00,2009-02-15 06:46:15+00:00,//TODO: backing store doesn't implement equals,,,
201,src/test/java/org/apache/commons/math/ode/sampling/DummyStepInterpolatorTest.java,src/test/java/org/apache/commons/math/ode/sampling/DummyStepInterpolatorTest.java,,126,126,da462abca016b80ce42e4cb3523e3eb3522a559f,faed36db104582a4ed1635a3e73c263e005bd70a,2011-03-07 10:37:52+00:00,2011-03-08 21:09:48+00:00,// XXX Why was the message supposed to be empty?,,,
202,src/test/org/apache/commons/math/EmpiricalDistributionTest.java,src/test/java/org/apache/commons/math/random/EmpiricalDistributionTest.java,,101,102,5de3587b86ffc735020c3b06e60c993cfc4e53ab,e389289e779612c5930d7c292bbbc94027695ae5,2003-05-21 14:21:15+00:00,2003-11-01 16:09:22+00:00,//TODO: replace with statistical tests,,,
203,src/test/org/apache/commons/math/EmpiricalDistributionTest.java,src/test/java/org/apache/commons/math/random/EmpiricalDistributionTest.java,,153,154,5de3587b86ffc735020c3b06e60c993cfc4e53ab,e389289e779612c5930d7c292bbbc94027695ae5,2003-05-21 14:21:15+00:00,2003-11-01 16:09:22+00:00,//TODO: replace these with statistical tests -- refactor as necessary,,,
204,src/test/org/apache/commons/math/random/EmpiricalDistributionTest.java,src/test/java/org/apache/commons/math/random/EmpiricalDistributionTest.java,,102,83,b3a6a6b3b5b269cf6ccab91588c320d925dac9ae,696be68b5dc8872a818a24d8a377158314b54e31,2003-11-14 22:25:28+00:00,2012-02-14 16:17:55+00:00,//TODO: replace with statistical tests,,,
205,src/test/org/apache/commons/math/random/EmpiricalDistributionTest.java,src/test/java/org/apache/commons/math/random/EmpiricalDistributionTest.java,,154,156,b3a6a6b3b5b269cf6ccab91588c320d925dac9ae,90be3c8e9d20b8537d9b0b5057daa37289cc1e9a,2003-11-14 22:25:28+00:00,2004-01-29 05:27:54+00:00,//TODO: replace these with statistical tests -- refactor as necessary,,,
206,src/test/org/apache/commons/math/random/EmpiricalDistributionTest.java,src/test/java/org/apache/commons/math/random/EmpiricalDistributionTest.java,,148,102,0edbfb6b8900124432c4d1ef8d74f90c015643ac,696be68b5dc8872a818a24d8a377158314b54e31,2004-02-12 04:35:09+00:00,2012-02-14 16:17:55+00:00,//TODO: replace with statistical tests,,,
207,src/test/java/org/apache/commons/math/random/MersenneTwisterTest.java,src/test/java/org/apache/commons/math/random/MersenneTwisterTest.java,,29,29,b468defc676cddd3af2953f5e033f449d9cc661d,696be68b5dc8872a818a24d8a377158314b54e31,2011-08-02 19:48:18+00:00,2012-02-14 16:17:55+00:00,// TODO: Some of the tests moved up to RandomGeneratorAbstractTest tested alternative seeding / constructors,,,
